Date,Close,Open,High,Low,Volume,SMA_20,SMA_50,Signal_SMA,ADXP,ADXM,ADX,APO,MFI,Signal_MFI,SAR,RSI,Signal_RSI,UltimateOScillator,Signal_UO,upper,middle,lower,Signal_BB,WMA,Signal_WMA,EMA,Signal_EMA,DEMA,Signal_DEMA,STOCH,Signal_STOCH,Close_1,crecimiento,precios_lead1,target
2025-04-03,203.19,205.54,207.49,201.25,103419006,219.09999999999977,229.72600000000006,1,9.231326751655704,28.83878726159139,23.37124121457298,-4.333397435897581,69.15460216524954,-1,225.62,31.92885861020789,0,39.51669917523256,0,234.33307458346616,221.2251043057882,208.11713402811023,1,221.022236559139,1,223.890456832766,1,217.03551079634892,1,1.1979516149265454,1,188.38,0.9857586964003001,0.9928555439796876,0
2025-04-04,188.38,193.89,199.88,187.34,125910913,216.5654999999998,229.02040000000005,1,8.308194076490134,39.86490853543225,25.793529366026398,-4.690192307692428,57.43894138936096,-1,225.19,25.177905783191925,1,33.538889522776955,0,233.56576648581373,218.09699913380837,202.628231781803,1,218.58176344085942,1,221.59945961774883,1,213.0435772212458,1,1.794389559250558,1,181.46,0.9928555439796876,0.9901746708943769,0
2025-04-07,181.46,177.2,194.15,174.62,160466286,214.26449999999983,228.19400000000002,1,7.4773746688411205,48.598417681889025,28.614130205536366,-5.087884615384752,46.51338621698298,-1,223.676,22.756725292094142,1,32.89621803493074,0,234.66961464935093,214.60776112106473,194.54590759277852,1,215.81778494623575,1,219.00981706176503,1,208.5833582352451,1,4.248491890625164,1,172.42,0.9901746708943769,1.0276930594787874,0
2025-04-08,172.42,186.7,190.335,169.2101,120859491,211.8434999999998,227.0452,1,6.729637201957009,49.14847591370012,31.429143242157846,-6.385256410256545,38.37433129173341,-1,220.73263999999998,20.044917774718428,1,30.879239683742455,0,236.28304927030743,210.58987910953476,184.8967089487621,1,212.61174193548308,1,216.0040224126189,1,203.4383659353829,1,2.2274264111571522,1,198.85,1.0276930594787874,0.9918151729354844,1
2025-04-09,198.85,171.95,200.61,171.89,184395885,210.9369999999998,226.257,1,16.331673481761314,44.233628322330105,32.37372931693456,-6.782435897436017,49.818222729615165,-1,216.6108368,41.85929441874538,0,42.245537321546706,0,235.55920668683058,209.47179538481717,183.38438408280376,0,211.27133333333254,1,214.89731128922412,1,202.10703192089213,1,0.5469213479794135,-1,190.42,0.9918151729354844,1.0075805678953929,0
2025-04-10,190.42,189.065,194.7799,183.0,121879981,209.9739999999998,225.2782,1,14.698506133585182,39.810265490097095,33.25084495779865,-7.816858974359121,40.2554515771074,-1,212.818777856,38.27255909252259,0,41.18131212908203,0,234.96092536458124,207.65733868150124,180.35375199842125,0,209.4763225806444,1,213.3181299157258,1,199.87573115723936,1,0.6584269087966235,-1,198.15,1.0075805678953929,1.004124452100603,1
2025-04-11,198.15,186.1,199.54,186.06,87435915,209.2069999999998,224.4894,1,17.988755520226658,35.82923894108738,33.34684005996355,-8.335192307692438,42.105901535335434,-1,209.33008362752,43.08812083033043,0,44.72964425409516,0,234.39651266943346,206.7518778546916,179.10724303994974,0,208.28083870967666,1,212.33954088890476,1,198.8489394123268,1,0.7280169539795392,-1,202.52,1.004124452100603,0.999646360851837,1
2025-04-14,202.52,211.44,212.94,201.1621,101352911,208.6329999999998,223.8198,1,29.589879968204,32.246315046978644,31.762164564210824,-8.706923076923232,45.183394995153606,1,169.2101,45.66863316901694,0,46.355256126696275,0,234.03784180064116,206.34884186853049,178.6598419364198,0,207.46124731182724,1,211.70602212187865,1,198.49313544237808,1,0.8679202856787971,-1,202.14,0.999646360851837,0.9925198949217067,0
2025-04-15,202.14,201.855,203.51,199.8,51343872,208.1054999999998,223.30239999999998,1,26.630891971383598,30.383783542280778,30.40935821311583,-9.045641025641231,44.69850482337085,1,170.084698,45.475539640572336,0,50.1100756679142,0,233.6958381627107,205.9479997858133,178.2001614089159,0,206.69350537634335,1,211.08885940433808,1,198.15107125871896,1,0.9050567855680717,-1,194.27,0.9925198949217067,1.0026290761431016,0
2025-04-16,194.27,198.36,200.7,192.37,59732423,207.05699999999985,222.5318,1,23.96780277424524,34.77540518805271,29.76958465259093,-10.345384615384859,40.83120629491112,1,170.94180404,41.556625088174464,0,49.51702875705665,0,232.92753174856276,204.83580933002156,176.74408691148037,0,205.4906881720423,1,210.0037717008324,1,196.88559751939306,1,0.985542121167978,-1,196.98,1.0026290761431016,0.996293212019736,1
2025-04-17,196.98,197.2,198.8335,194.42,52164675,206.20099999999985,221.822,1,21.571022496820717,31.29786466924744,29.175509203532094,-11.760320512820755,44.61345405130528,1,171.78176795919998,43.366467762491204,0,55.54519977091722,0,232.2866692792574,204.08763701287666,175.8886047464959,0,204.55189247311753,1,209.16352836529484,1,196.10565391392933,1,1.0581469695750652,1,193.16,0.996293212019736,1.006364118889706,0
