Date,.SPX,SMA_200,bear_market,year_month,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ,,,GPN.N,CINF.OQ,K.N,LEN.N,JBHT.OQ,DG.N,VMC.N,FRT.N,PODD.OQ,FANG.OQ,WY.N,AWK.N,GDDY.N,PCG.N,VRSK.OQ,TJX.N,PSX.N,REG.OQ,HOLX.OQ,BKR.OQ,NRG.N,MKTX.OQ,BDX.N,HUBB.N,TMUS.OQ,ABT.N,IRM.N,CAT.N,ESS.N,PFE.N,ODFL.OQ,COIN.OQ,DOC.N,AOS.N,AJG.N,VLTO.N,HLT.N,AVB.N,AEE.N,ARE.N,DPZ.OQ,PCAR.OQ,HAS.OQ,TDY.N,TRV.N,CB.N,POOL.OQ,HD.N,ORLY.OQ,COST.OQ
31/12/24,5881.63,5551.6156,FALSE,2024-12,112.06,143.7,80.97,131.8898364,170.66,75.82,257.23,111.95,261.07,163.83,28.15,124.49,197.37,20.18,275.43,120.81,113.93,73.93,72.09,41.02,90.22,226.04,226.87,418.89,220.73,113.11,105.11,362.76,285.44,26.53,176.4,248.3,20.27,68.21,283.85,101.85,247.16,219.97,89.14,97.55,419.76,104.02,55.91,464.13,240.89,276.3,340.94,388.99,79.0537286,916.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 28,635.54 "," 38,135.66 "," 90,588.71 "," 11,898.27 "," 48,479.66 "," 19,690.33 "," 54,417.75 "," 11,126.13 "," 66,935.22 "," 28,252.87 "," 44,098.65 "," 11,671.53 "," 81,170.17 "," 33,989.69 "," 16,337.08 "," 7,840.26 "," 51,865.91 "," 53,623.45 ", 257.31 ," 30,541.67 "," 108,817.21 "," 40,496.34 "," 39,235.99 "," 43,405.69 "," 35,356.62 "," 8,703.26 "," 61,578.36 "," 69,184.22 "," 25,097.09 "," 14,812.09 "," 31,822.97 "," 37,907.17 "," 27,370.17 "," 17,264.27 "," 15,073.41 "," 4,708.88 "," 28,873.50 "," 46,028.48 "," 62,097.49 "," 28,929.67 "," 20,236.59 "," 62,731.43 "," 60,132.60 "," 22,259.15 "," 73,717.96 "," 32,727.52 "," 37,350.30 "," 68,096.20 "," 22,476.00 "," 12,341.46 ", FALSE ," 1,888,387.98 ", 255.54 , 265.38 ," 1,118.79 ", 90.21 , 284.07 , 259.70 , 211.55 , 99.38 , 256.39 , 172.45 ," 1,566.56 ", 93.75 , 411.26 ," 1,684.33 ", 59.31 , 64.90 , 455.24 , 725.33 , 3.57 , 744.56 ," 1,206.13 ", 179.16 , 172.94 , 103.62 , 160.18 , 76.95 , 585.85 , 190.72 , 87.92 , 558.31 , 180.40 , 152.67 ," 1,350.28 ", 253.10 , 53.10 , 46.23 , 116.82 , 209.25 , 696.63 , 296.56 , 48.21 , 603.07 ," 1,075.52 ", 47.96 , 306.02 , 118.45 , 109.55 , 175.06 , 284.31 , 13.47 
31/01/25,6040.53,5629.95355,FALSE,2025-01,112.85,137.05,81.73,131.24,171.22,71.06,274.15,108.63,278.38,164.36,30.62,124.64,212.65,15.65,287.44,124.79,117.87,71.84,72.14,46.18,102.44,220.63,247.6,423.01,232.97,127.93,101.57,371.44,284.57,26.52,185.61,291.33,20.66,67.3,301.82,103.39,256.07,221.51,94.2,97.35,449.12,110.88,57.84,511.33,245.18,271.88,344.25,411.98,86.29509814,979.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 28,837.41 "," 36,370.86 "," 91,439.00 "," 11,839.64 "," 48,638.74 "," 18,454.16 "," 57,997.22 "," 10,796.17 "," 71,373.30 "," 28,344.27 "," 47,968.06 "," 11,685.59 "," 87,454.21 "," 26,359.70 "," 17,049.46 "," 8,098.56 "," 53,659.57 "," 52,107.52 ", 257.49 ," 34,383.58 "," 123,556.15 "," 39,527.10 "," 42,821.14 "," 43,832.60 "," 37,317.23 "," 9,843.58 "," 59,504.46 "," 70,839.63 "," 25,020.60 "," 14,806.51 "," 33,484.47 "," 44,476.43 "," 27,896.78 "," 17,033.95 "," 16,027.68 "," 4,780.08 "," 29,914.38 "," 46,350.72 "," 65,622.43 "," 28,870.36 "," 21,652.03 "," 66,868.50 "," 62,208.36 "," 24,522.81 "," 75,030.80 "," 32,203.97 "," 37,712.92 "," 72,120.80 "," 24,534.81 "," 13,198.24 ", FALSE ," 1,954,694.03 ", 255.54 , 265.38 ," 1,118.79 ", 90.21 , 284.07 , 259.70 , 211.55 , 99.38 , 256.39 , 172.45 ," 1,566.56 ", 93.75 , 411.26 ," 1,684.33 ", 59.31 , 64.90 , 455.24 , 725.33 , 3.57 , 744.56 ," 1,206.13 ", 179.16 , 172.94 , 103.62 , 160.18 , 76.95 , 585.85 , 190.72 , 87.92 , 558.31 , 180.40 , 152.67 ," 1,350.28 ", 253.10 , 53.10 , 46.23 , 116.82 , 209.25 , 696.63 , 296.56 , 48.21 , 603.07 ," 1,075.52 ", 47.96 , 306.02 , 118.45 , 109.55 , 175.06 , 284.31 , 13.47 
28/02/25,5954.5,5720.0879,FALSE,2025-02,105.28,147.81,82.9,119.63,161.19,74.18,247.31,105.42,272.27,158.96,30.1,135.97,179.5,16.34,296.91,124.76,129.69,76.7,63.39,44.59,105.71,192.79,225.53,371.59,269.69,138.01,93.17,343.95,311.57,26.43,176.5,215.62,20.46,66.48,337.74,99.76,264.96,226.18,101.56,102.26,489.71,107.24,65.11,515.02,258.49,285.48,347,396.6,91.57645788,1048.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 26,902.99 "," 39,226.39 "," 92,747.98 "," 10,792.26 "," 45,789.50 "," 19,264.42 "," 52,319.15 "," 10,477.15 "," 69,806.77 "," 27,413.03 "," 47,153.44 "," 12,747.84 "," 73,820.98 "," 27,521.88 "," 17,611.17 "," 8,096.61 "," 59,040.55 "," 55,632.61 ", 226.26 ," 33,199.73 "," 127,500.20 "," 34,539.41 "," 39,004.25 "," 38,504.43 "," 43,199.05 "," 10,619.19 "," 54,583.35 "," 65,596.84 "," 27,394.55 "," 14,756.26 "," 31,841.01 "," 32,918.02 "," 27,626.72 "," 16,826.40 "," 17,935.16 "," 4,612.25 "," 30,952.91 "," 47,327.92 "," 70,749.62 "," 30,326.48 "," 23,608.87 "," 64,673.32 "," 70,027.43 "," 24,699.78 "," 79,103.97 "," 33,814.88 "," 38,014.18 "," 69,428.40 "," 26,036.37 "," 14,123.98 ", FALSE ," 1,940,135.91 ", 255.54 , 265.38 ," 1,118.79 ", 90.21 , 284.07 , 259.70 , 211.55 , 99.38 , 256.39 , 172.45 ," 1,566.56 ", 93.75 , 411.26 ," 1,684.33 ", 59.31 , 64.90 , 455.24 , 725.33 , 3.57 , 744.56 ," 1,206.13 ", 179.16 , 172.94 , 103.62 , 160.18 , 76.95 , 585.85 , 190.72 , 87.92 , 558.31 , 180.40 , 152.67 ," 1,350.28 ", 253.10 , 53.10 , 46.23 , 116.82 , 209.25 , 696.63 , 296.56 , 48.21 , 603.07 ," 1,075.52 ", 47.96 , 306.02 , 118.45 , 109.55 , 175.06 , 284.31 , 13.47 
31/03/25,5611.85,5760.22345,TRUE,2025-03,97.92,147.72,82.49,114.78,147.95,87.93,233.3,97.82,262.61,159.88,29.28,147.52,180.14,17.18,297.62,121.8,123.48,73.76,61.77,43.95,95.46,216.35,229.06,330.91,266.71,132.65,86.04,329.8,306.57,25.34,165.45,172.23,20.22,65.36,345.24,97.45,227.55,214.62,100.4,92.51,459.45,97.37,61.49,497.71,264.46,301.99,318.35,366.49,95.50581086,945.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 25,022.24 "," 39,202.50 "," 92,289.28 "," 10,354.73 "," 42,028.40 "," 22,835.28 "," 49,355.29 "," 9,721.82 "," 67,330.06 "," 27,571.69 "," 45,868.87 "," 13,830.70 "," 74,084.18 "," 28,936.72 "," 17,653.28 "," 7,904.51 "," 56,213.48 "," 53,500.15 ", 220.48 ," 32,723.22 "," 115,137.35 "," 38,760.32 "," 39,614.74 "," 34,289.13 "," 42,721.72 "," 10,206.76 "," 50,406.26 "," 62,898.21 "," 26,954.93 "," 14,147.70 "," 29,847.56 "," 26,293.81 "," 27,302.66 "," 16,542.92 "," 18,333.43 "," 4,505.45 "," 26,582.64 "," 44,909.00 "," 69,941.53 "," 27,434.99 "," 22,150.04 "," 58,721.01 "," 66,134.03 "," 23,869.61 "," 80,930.93 "," 35,770.48 "," 34,875.55 "," 64,157.37 "," 27,153.54 "," 12,738.94 ", TRUE ," 1,869,979.47 ", 255.54 , 265.38 ," 1,118.79 ", 90.21 , 284.07 , 259.70 , 211.55 , 99.38 , 256.39 , 172.45 ," 1,566.56 ", 93.75 , 411.26 ," 1,684.33 ", 59.31 , 64.90 , 455.24 , 725.33 , 3.57 , 744.56 ," 1,206.13 ", 179.16 , 172.94 , 103.62 , 160.18 , 76.95 , 585.85 , 190.72 , 87.92 , 558.31 , 180.40 , 152.67 ," 1,350.28 ", 253.10 , 53.10 , 46.23 , 116.82 , 209.25 , 696.63 , 296.56 , 48.21 , 603.07 ," 1,075.52 ", 47.96 , 306.02 , 118.45 , 109.55 , 175.06 , 284.31 , 13.47 
30/04/25,5569.06,5746.0466,TRUE,2025-04,76.31,139.21,82.77,108.61,130.58,93.69,262.33,94.02,252.29,132.01,25.91,147.01,188.33,16.52,296.43,128.68,104.06,72.18,58.2,35.4,109.58,221.59,207.09,363.18,246.95,130.75,89.67,309.27,279.15,24.41,153.28,202.89,17.84,67.86,320.69,95.9,225.48,209.98,99.24,72.66,490.37,90.21,61.9,466.03,264.13,286.08,293.14,360.49,94.3471384,994.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, TRUE ," 1,869,979.47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/25,5911.69,5785.23755,FALSE,2025-05,75.61,150.82,82.63,106.08,138.85,97.25,265.07,95.48,325.03,134.55,25.91,142.97,182.15,16.88,314.14,126.9,113.48,72.15,62.17,37.05,155.9,216.41,172.59,389.58,242.2,133.58,98.71,348.03,283.9,23.49,160.17,246.62,17.41,64.31,347.44,101.03,248.44,206.77,96.88,70.19,473.82,93.85,66.71,498.86,275.7,297.2,300.59,368.29,91.1671225,1040.18,0.019179662,0.017583665,0.037889952,0.007194281,0.033924777,0.021949375,0.029122115,0.006123738,0.031250022,0.017164401,0.031522716,0.007967547,0.026525274,0.018641482,0.009230784,0.003685845,0.037822231,0.029352115,0.000164044,0.016197759,0.037193752,0.027729549,0.026329024,0.020037887,0.015534083,0.005172583,0.024225055,0.030821988,0.012097875,0.010965684,0.022621047,0.012273398,0.015074943,0.012294905,0.008523267,0.00230218,0.012614555,0.02332613,0.034841047,0.020913058,0.012209316,0.035693544,0.032174817,0.012457043,0.035629066,0.01751727,0.024526186,0.035374651,0.012002483,0.005031829," 35,865.57 "," 32,881.09 "," 70,853.43 "," 13,453.16 "," 63,438.64 "," 41,044.88 "," 54,457.76 "," 11,451.26 "," 58,436.90 "," 32,097.08 "," 58,946.83 "," 14,899.15 "," 49,601.72 "," 34,859.19 "," 17,261.38 "," 6,892.45 "," 70,726.80 "," 54,887.85 ", 306.76 ," 30,289.48 "," 69,551.55 "," 51,853.69 "," 49,234.73 "," 37,470.44 "," 29,048.42 "," 9,672.62 "," 45,300.35 "," 57,636.49 "," 22,622.78 "," 20,505.60 "," 42,300.89 "," 22,951.00 "," 28,189.83 "," 22,991.22 "," 15,938.33 "," 4,305.03 "," 23,588.96 "," 43,619.38 "," 65,152.04 "," 39,106.99 "," 22,831.17 "," 66,746.19 "," 60,166.25 "," 23,294.42 "," 66,625.62 "," 32,756.93 "," 45,863.46 "," 66,149.87 "," 22,444.40 "," 9,409.42 ", FALSE ," 1,869,979.47 ", 474.35 , 218.02 , 857.48 , 126.82 , 456.89 , 422.06 , 205.45 , 119.93 , 179.79 , 238.55 ," 2,275.06 ", 104.21 , 272.31 ," 2,065.12 ", 54.95 , 54.31 , 623.25 , 760.75 , 4.93 , 817.53 , 446.13 , 239.61 , 285.27 , 96.18 , 119.94 , 72.41 , 458.92 , 165.61 , 79.69 , 872.95 , 264.10 , 93.06 ," 1,619.17 ", 357.51 , 45.87 , 42.61 , 94.95 , 210.96 , 672.50 , 557.16 , 48.19 , 711.20 , 901.91 , 46.70 , 241.66 , 110.22 , 152.58 , 179.61 , 246.19 , 9.05 
30/06/25,6204.95,5833.1269,FALSE,2025-06,80.04,148.92,79.53,110.61,143.6,114.38,260.82,94.99,314.18,137.4,25.69,139.11,180.06,13.94,311.5,123.49,119.3,71.23,65.16,38.34,160.58,223.34,172.25,408.41,238.26,136.01,102.57,388.21,283.4,24.24,162.3,350.49,17.51,65.57,320.12,100.95,266.34,203.5,96.04,72.63,450.6,95.06,73.82,512.31,267.54,289.72,291.48,366.64,90.13,989.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 37,966.94 "," 32,466.86 "," 68,195.25 "," 14,027.66 "," 65,608.84 "," 48,274.69 "," 53,584.61 "," 11,392.50 "," 56,486.19 "," 32,776.95 "," 58,446.32 "," 14,496.89 "," 49,032.58 "," 28,787.74 "," 17,116.31 "," 6,707.24 "," 74,354.13 "," 54,187.97 ", 321.51 ," 31,344.09 "," 71,639.44 "," 53,514.17 "," 49,137.74 "," 39,281.54 "," 28,575.87 "," 9,848.58 "," 47,071.80 "," 64,290.61 "," 22,582.93 "," 21,160.32 "," 42,863.43 "," 32,617.38 "," 28,351.75 "," 23,441.68 "," 14,685.07 "," 4,301.62 "," 25,288.53 "," 42,929.56 "," 64,587.14 "," 40,466.46 "," 21,712.31 "," 67,606.75 "," 66,578.81 "," 23,922.47 "," 64,653.68 "," 31,932.50 "," 44,473.48 "," 65,853.51 "," 22,189.07 "," 8,954.95 ", FALSE ," 1,900,088.40 ", 474.35 , 218.02 , 857.48 , 126.82 , 456.89 , 422.06 , 205.45 , 119.93 , 179.79 , 238.55 ," 2,275.06 ", 104.21 , 272.31 ," 2,065.12 ", 54.95 , 54.31 , 623.25 , 760.75 , 4.93 , 817.53 , 446.13 , 239.61 , 285.27 , 96.18 , 119.94 , 72.41 , 458.92 , 165.61 , 79.69 , 872.95 , 264.10 , 93.06 ," 1,619.17 ", 357.51 , 45.87 , 42.61 , 94.95 , 210.96 , 672.50 , 557.16 , 48.19 , 711.20 , 901.91 , 46.70 , 241.66 , 110.22 , 152.58 , 179.61 , 246.19 , 9.05 
31/07/25,6339.39,5898.81035,FALSE,2025-07,79.95,147.51,79.83,112.18,144.05,104.9,274.67,92.16,288.4,148.66,25.05,140.24,161.58,14.02,278.71,124.53,123.58,71.4,66.82,45.05,167.2,205.5,178.25,437.48,238.41,126.19,97.36,438.02,260.18,23.29,149.25,377.76,16.94,70.79,287.25,104.83,268.08,186.28,101.13,76.43,463.21,98.76,75.16,551.02,260.24,266.04,308.14,367.51,98.32,939.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 37,924.25 "," 32,159.46 "," 68,452.49 "," 14,226.77 "," 65,814.44 "," 44,273.60 "," 56,430.05 "," 11,053.08 "," 51,851.22 "," 35,463.04 "," 56,990.28 "," 14,614.65 "," 44,000.25 "," 28,952.95 "," 15,314.57 "," 6,763.73 "," 77,021.65 "," 54,317.29 ", 329.70 ," 36,829.71 "," 74,592.81 "," 49,239.56 "," 50,849.36 "," 42,077.54 "," 28,593.86 "," 9,137.51 "," 44,680.81 "," 72,539.53 "," 20,732.63 "," 20,331.01 "," 39,416.92 "," 35,155.18 "," 27,428.82 "," 25,307.86 "," 13,177.20 "," 4,466.95 "," 25,453.74 "," 39,296.89 "," 68,010.18 "," 42,583.66 "," 22,319.92 "," 70,238.19 "," 67,787.36 "," 25,730.04 "," 62,889.56 "," 29,322.53 "," 47,015.43 "," 66,009.77 "," 24,205.36 "," 8,499.94 ", FALSE ," 1,909,873.35 ", 474.35 , 218.02 , 857.48 , 126.82 , 456.89 , 422.06 , 205.45 , 119.93 , 179.79 , 238.55 ," 2,275.06 ", 104.21 , 272.31 ," 2,065.12 ", 54.95 , 54.31 , 623.25 , 760.75 , 4.93 , 817.53 , 446.13 , 239.61 , 285.27 , 96.18 , 119.94 , 72.41 , 458.92 , 165.61 , 79.69 , 872.95 , 264.10 , 93.06 ," 1,619.17 ", 357.51 , 45.87 , 42.61 , 94.95 , 210.96 , 672.50 , 557.16 , 48.19 , 711.20 , 901.91 , 46.70 , 241.66 , 110.22 , 152.58 , 179.61 , 246.19 , 9.05 
29/08/25,6460.26,5959.46595,FALSE,2025-08,88.82,153.6,79.5,133.14,144.99,108.76,291.16,100.55,339.88,148.76,25.87,143.51,148.31,15.28,268.12,136.61,133.58,72.5,67.12,45.4,145.56,183.84,192.98,430.99,251.99,132.66,92.33,419.04,270.21,24.76,150.97,304.54,17.94,71.29,302.75,106.19,276.06,195.85,99.78,82.44,458.3,99.98,81.17,538.17,271.51,275.07,310.71,406.77,103.68,943.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 42,131.73 "," 33,487.18 "," 68,169.53 "," 16,884.93 "," 66,243.92 "," 45,902.74 "," 59,817.86 "," 12,059.33 "," 61,106.77 "," 35,486.89 "," 58,855.83 "," 14,955.42 "," 40,386.66 "," 31,555.00 "," 14,732.67 "," 7,419.84 "," 83,254.19 "," 55,154.11 ", 331.18 ," 37,115.85 "," 64,938.58 "," 44,049.64 "," 55,051.39 "," 41,453.32 "," 30,222.59 "," 9,606.01 "," 42,372.42 "," 69,396.30 "," 21,531.88 "," 21,614.25 "," 39,871.17 "," 28,341.17 "," 29,048.00 "," 25,486.61 "," 13,888.24 "," 4,524.90 "," 26,211.43 "," 41,315.74 "," 67,102.30 "," 45,932.19 "," 22,083.33 "," 71,105.86 "," 73,207.83 "," 25,130.01 "," 65,613.07 "," 30,317.80 "," 47,407.55 "," 73,061.40 "," 25,524.94 "," 8,533.23 ", FALSE ," 1,948,994.76 ", 474.35 , 218.02 , 857.48 , 126.82 , 456.89 , 422.06 , 205.45 , 119.93 , 179.79 , 238.55 ," 2,275.06 ", 104.21 , 272.31 ," 2,065.12 ", 54.95 , 54.31 , 623.25 , 760.75 , 4.93 , 817.53 , 446.13 , 239.61 , 285.27 , 96.18 , 119.94 , 72.41 , 458.92 , 165.61 , 79.69 , 872.95 , 264.10 , 93.06 ," 1,619.17 ", 357.51 , 45.87 , 42.61 , 94.95 , 210.96 , 672.50 , 557.16 , 48.19 , 711.20 , 901.91 , 46.70 , 241.66 , 110.22 , 152.58 , 179.61 , 246.19 , 9.05 
03/09/25,6448.26,5963.85825,FALSE,2025-09,86.76,153.53,79.04,134.08,145.38,109.69,288.05,100.07,343.53,142.29,24.82,140.7,143.49,15.35,268.44,139.47,130.53,72.23,66.24,45,146.91,181.59,189.61,428.8,252.66,132.18,89.81,415.12,261.51,24.79,148.11,302.31,17.73,70.79,303.7,105.07,275,191.07,99.92,81.56,466.6,96.22,79.03,544.64,276.55,278.22,304.74,407.71,103.84,949.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 41,154.57 "," 33,471.92 "," 67,775.09 "," 17,004.14 "," 66,422.10 "," 46,295.25 "," 59,178.92 "," 12,001.76 "," 61,763.00 "," 33,943.47 "," 56,467.01 "," 14,662.59 "," 39,074.12 "," 31,699.56 "," 14,750.25 "," 7,575.18 "," 81,353.27 "," 54,948.71 ", 326.84 ," 36,788.84 "," 65,540.85 "," 43,510.52 "," 54,090.03 "," 41,242.68 "," 30,302.94 "," 9,571.25 "," 41,215.93 "," 68,747.11 "," 20,838.61 "," 21,640.44 "," 39,115.85 "," 28,133.64 "," 28,707.97 "," 25,307.86 "," 13,931.82 "," 4,477.18 "," 26,110.79 "," 40,307.37 "," 67,196.45 "," 45,441.89 "," 22,483.27 "," 68,431.74 "," 71,277.75 "," 25,432.13 "," 66,831.03 "," 30,664.99 "," 46,496.66 "," 73,230.24 "," 25,564.33 "," 8,591.66 ", FALSE ," 1,931,091.56 ", 474.35 , 218.02 , 857.48 , 126.82 , 456.89 , 422.06 , 205.45 , 119.93 , 179.79 , 238.55 ," 2,275.06 ", 104.21 , 272.31 ," 2,065.12 ", 54.95 , 54.31 , 623.25 , 760.75 , 4.93 , 817.53 , 446.13 , 239.61 , 285.27 , 96.18 , 119.94 , 72.41 , 458.92 , 165.61 , 79.69 , 872.95 , 264.10 , 93.06 ," 1,619.17 ", 357.51 , 45.87 , 42.61 , 94.95 , 210.96 , 672.50 , 557.16 , 48.19 , 711.20 , 901.91 , 46.70 , 241.66 , 110.22 , 152.58 , 179.61 , 246.19 , 9.05 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S&P,Clenow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
